int_number,city,state,first_analysis_yr,last_analysis_yr,n_approaches,int_type,lighting_count,exclusive_ltl_count,two_way_count,rtor_permitted_count,ind_tx_count,ind_ca_count,ind_mn_count,ind_twltl_count,ind_ow_count,ind_2u_count,ind_divided_count,ind_30or35_count,ind_40__count,ind_sharrow_count,ind_bikelane_count,ind_sidepath_count,numpsl_min,numpsl_max,numpsl_sum,num_lanes_min,num_lanes_max,num_lanes_sum,bulb_outs_min,bulb_outs_max,bulb_outs_sum,count_ltl_min,count_ltl_max,count_ltl_sum,count_rtl_min,count_rtl_max,count_rtl_sum,count_rtor_min,count_rtor_max,count_rtor_sum,liquor_stores_0_1mi_min,liquor_stores_0_1mi_max,liquor_stores_0_1mi_sum,transit_daily_trips_0_5mi_min,transit_daily_trips_0_5mi_max,transit_daily_trips_0_5mi_sum,park_distance_min,park_distance_mean,park_distance_max,school_distance_min,school_distance_mean,school_distance_max,park_distance_has_500ft,park_distance_has_qtrmi,park_distance_has_halfmi,school_distance_has_500ft,school_distance_has_qtrmi,school_distance_has_halfmi,duration_yrs,avg_aadt_min,avg_aadt_max,avg_aadt_sum,avg_aadt_mean,avg_popden_min,avg_popden_max,avg_popden_sum,avg_popden_mean,avg_empden_min,avg_empden_max,avg_empden_sum,avg_empden_mean,avg_avgwindspd_min,avg_avgwindspd_max,avg_avgwindspd_sum,avg_avgwindspd_mean,avg_fraccombike_min,avg_fraccombike_max,avg_fraccombike_sum,avg_fraccombike_mean,avg_fraccomwalk_min,avg_fraccomwalk_max,avg_fraccomwalk_sum,avg_fraccomwalk_mean,avg_aadb_min,avg_aadb_max,avg_aadb_sum,avg_aadb_mean,avg_aadp_min,avg_aadp_max,avg_aadp_sum,avg_aadp_mean,sum_totalcrash,sum_pedcrash,sum_bikecrash,sum_kacrash,sum_daycrash,sum_nightcrash,sum_dawnduskcrash,sum_ka_nightcrashes,sum_ped_k_a,sum_ped_night,sum_ped_nightk_a,sum_bike_k_a,sum_bike_night,sum_bike_nightk_a
Int-11382,Minneapolis,MN,2015.0,2017.0,4,4SG 1x2,4,1,2,2,0,0,4,1,2,1,0,0,0,0,2,0,25.0,25.0,100.0,2.0,3.0,10.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,141.0,141.0,564.0,152.0,152.0,152.0,322.0,322.0,322.0,1,1,1,1,1,1,3,9199.333333333334,10739.666666666666,39878.0,9969.5,14392.333333333334,14392.333333333334,57569.333333333336,14392.333333333334,28497.666666666668,28497.666666666668,113990.66666666667,28497.666666666668,10.0,10.0,40.0,10.0,0.03229307366666667,0.03229307366666667,0.1291722946666667,0.03229307366666667,0.052725462,0.052725462,0.210901848,0.052725462,245.1725192467159,355.30673516781053,1235.9463410134115,308.98658525335287,1114.9996001144752,1294.149918831803,4974.259170442211,1243.5647926105528,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Int-11422,Minneapolis,MN,2014.0,2017.0,4,4SG 1x2,4,0,2,1,0,0,4,0,2,0,0,2,0,0,0,0,25.0,30.0,110.0,2.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,221.0,221.0,884.0,198.0,198.0,198.0,455.0,455.0,455.0,1,1,1,1,1,1,4,4523.0,17847.0,44740.0,11185.0,16523.25,16523.25,66093.0,16523.25,6105.0,6105.0,24420.0,6105.0,9.95,9.95,39.8,9.95,0.042557459500000006,0.042557459500000006,0.17022983800000002,0.042557459500000006,0.034385983999999994,0.034385983999999994,0.13754393599999998,0.034385983999999994,230.8391025059126,277.71312373100113,1017.1044524738275,254.27611311845686,965.5236051834012,991.9478647735539,3914.94293991391,978.7357349784775,4.0,4.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Int-11423,Minneapolis,MN,2014.0,2017.0,4,4SG 1x2,4,1,2,2,0,0,4,0,2,0,0,0,0,0,0,0,25.0,25.0,100.0,2.0,3.0,11.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,4.0,349.0,349.0,1396.0,284.0,284.0,284.0,434.0,434.0,434.0,1,1,1,1,1,1,4,7412.5,12937.25,40699.5,10174.875,16465.25,16465.25,65861.0,16465.25,12492.25,12492.25,49969.0,12492.25,9.95,9.95,39.8,9.95,0.03764878575,0.03764878575,0.150595143,0.03764878575,0.074669182,0.074669182,0.298676728,0.074669182,262.13611448881943,388.5406020534612,1301.3534330845614,325.33835827114035,1229.4013329430943,1534.9953162209463,5528.793298328081,1382.1983245820202,4.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Int-11583,Minneapolis,MN,2014.0,2024.0,3,3SG 2x2,3,1,3,3,0,0,3,0,0,2,0,0,0,1,2,0,25.0,25.0,75.0,2.0,3.0,7.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,150.0,450.0,300.0,300.0,300.0,272.0,272.0,272.0,1,1,1,1,1,1,11,4501.818181818182,6927.909090909091,15931.545454545454,5310.515151515152,6416.636363636364,6416.636363636364,19249.909090909092,6416.636363636364,12807.09090909091,12807.09090909091,38421.27272727273,12807.09090909091,9.772727272727273,9.772727272727273,29.318181818181817,9.772727272727273,0.023429031,0.023429031,0.070287093,0.023429031,0.13097740981818182,0.13097740981818182,0.3929322294545454,0.13097740981818182,382.09334076572856,870.3646633600506,1634.5513448915078,544.8504482971692,569.452590623338,704.6318952482242,1843.5370764949002,614.5123588316335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Int-11590,Minneapolis,MN,2014.0,2024.0,3,3SG 2x2,3,2,3,3,0,0,3,0,0,0,0,2,0,0,3,0,25.0,30.0,85.0,3.0,5.0,13.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,754.0,754.0,2262.0,58.0,58.0,58.0,83.0,83.0,83.0,1,1,1,1,1,1,11,4251.727272727273,16704.090909090908,37659.90909090909,12553.303030303032,11917.454545454546,11917.454545454546,35752.36363636364,11917.454545454546,103000.27272727272,103000.27272727272,309000.8181818182,103000.27272727272,9.772727272727273,9.772727272727273,29.318181818181817,9.772727272727273,0.014877315090909093,0.014877315090909093,0.04463194527272727,0.014877315090909093,0.22166440672727272,0.22166440672727272,0.6649932201818183,0.22166440672727272,740.1069394418121,887.6245422755345,2367.838421159158,789.2794737197196,3874.994419749717,4709.32329090823,12459.312130407663,4153.104043469221,2.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0
Int-11616,Minneapolis,MN,2014.0,2016.0,3,3SG 2x2,3,0,3,3,0,0,3,0,0,1,0,2,0,2,1,0,25.0,30.0,85.0,2.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,290.0,870.0,106.0,106.0,106.0,386.0,386.0,386.0,1,1,1,1,1,1,3,2459.3333333333335,17670.333333333332,37800.0,12600.0,9776.666666666666,9776.666666666666,29330.0,9776.666666666666,12328.0,12328.0,36984.0,12328.0,9.933333333333332,9.933333333333332,29.8,9.933333333333332,0.04119178933333333,0.04119178933333333,0.123575368,0.04119178933333334,0.13601547300000003,0.13601547300000003,0.408046419,0.13601547300000003,534.4106282617869,1739.4022211945587,2876.928356675428,958.9761188918092,902.2170275627041,918.6039741327954,2739.4249758282945,913.1416586094315,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Int-11772,Minneapolis,MN,2018.0,2022.0,3,3ST 2x2,3,2,3,3,0,0,3,1,0,2,0,2,0,0,2,0,25.0,30.0,85.0,2.0,2.0,6.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,457.0,457.0,457.0,305.0,305.0,305.0,1,1,1,1,1,1,5,2615.4,8235.2,19085.8,6361.933333333333,7189.2,7189.2,21567.6,7189.2,5139.8,5139.8,15419.4,5139.8,9.98,9.98,29.939999999999998,9.98,0.038006911,0.038006911,0.114020733,0.038006911,0.021815378,0.021815378,0.065446134,0.021815378,197.18148480745336,288.66574240711026,738.4629414819922,246.15431382733072,199.6545366483275,281.6284238783156,713.0165883874122,237.6721961291374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Int-11774,Minneapolis,MN,2018.0,2021.0,4,4SG 1x2,4,0,2,2,0,0,4,0,2,0,0,2,0,0,2,0,25.0,30.0,110.0,3.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,195.0,195.0,780.0,495.0,495.0,495.0,414.0,414.0,414.0,1,1,1,1,1,1,4,6353.5,10356.0,33419.0,8354.75,14635.75,14635.75,58543.0,14635.75,11789.0,11789.0,47156.0,11789.0,9.975,9.975,39.9,9.975,0.041116638,0.041116638,0.164466552,0.041116638,0.0337311755,0.0337311755,0.134924702,0.0337311755,206.06221004493733,277.77677520122904,967.6779704923327,241.9194926230832,764.5621182758365,785.4865035292453,3100.0972436101633,775.0243109025408,3.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Int-11779,Minneapolis,MN,2017.0,2021.0,4,4SG 1x2,4,1,2,3,0,0,4,0,2,2,0,0,0,0,2,0,25.0,25.0,100.0,2.0,3.0,9.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,327.0,327.0,1308.0,594.0,594.0,594.0,352.0,352.0,352.0,0,1,1,1,1,1,5,4340.2,7687.4,24055.2,6013.8,14423.6,14423.6,57694.4,14423.6,4563.6,4563.6,18254.4,4563.6,9.98,9.98,39.92,9.98,0.030296150600000005,0.030296150600000005,0.12118460240000002,0.030296150600000005,0.0365422364,0.0365422364,0.1461689456,0.0365422364,153.6596141379199,249.50980793805667,806.338844151953,201.58471103798826,762.1341266213033,769.0242930010436,3062.3168392446933,765.5792098111733,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Int-12447,Minneapolis,MN,2018.0,2024.0,4,4SG 1x2,4,0,2,3,0,0,4,0,2,2,0,0,0,0,0,0,25.0,25.0,100.0,2.0,2.0,8.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,352.0,352.0,1408.0,454.0,454.0,454.0,280.0,280.0,280.0,1,1,1,1,1,1,7,2323.4285714285716,5486.714285714285,15620.285714285714,3905.0714285714284,12335.857142857143,12335.857142857143,49343.42857142857,12335.857142857143,1982.2857142857142,1982.2857142857142,7929.142857142857,1982.2857142857142,9.671428571428573,9.671428571428573,38.68571428571429,9.671428571428573,0.03317189642857143,0.03317189642857143,0.1326875857142857,0.03317189642857143,0.033594259142857144,0.033594259142857144,0.13437703657142858,0.033594259142857144,181.07948055082028,203.07117097425527,768.301303050151,192.07532576253774,589.5896065136351,594.9198631479285,2369.018939323127,592.2547348307818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Int-12679,Minneapolis,MN,2019.0,2024.0,4,4ST 2x2,4,0,4,4,0,0,4,0,0,4,0,0,0,0,2,0,25.0,25.0,100.0,2.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,340.0,693.0,693.0,693.0,271.0,271.0,271.0,0,1,1,1,1,1,6,988.3333333333334,2267.1666666666665,6511.0,1627.75,5817.333333333333,5817.333333333333,23269.333333333332,5817.333333333333,529.8333333333334,529.8333333333334,2119.3333333333335,529.8333333333334,9.666666666666666,9.666666666666666,38.666666666666664,9.666666666666666,0.023535499833333334,0.023535499833333334,0.09414199933333334,0.023535499833333334,0.008978935166666667,0.008978935166666667,0.03591574066666667,0.008978935166666667,137.48723453593945,209.7194522257521,694.4133735233831,173.60334338084579,331.5688454411631,331.5688454411631,1326.2753817646524,331.5688454411631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Int-12699,Minneapolis,MN,2014.0,2024.0,4,4SG 1x2,4,0,2,4,0,0,4,0,2,2,0,2,0,0,2,0,25.0,30.0,110.0,2.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,197.0,788.0,313.0,313.0,313.0,338.0,338.0,338.0,1,1,1,1,1,1,11,6035.454545454545,10304.181818181818,32679.272727272728,8169.818181818182,11452.636363636364,11452.636363636364,45810.545454545456,11452.636363636364,1550.6363636363637,1550.6363636363637,6202.545454545455,1550.6363636363637,9.772727272727273,9.772727272727273,39.09090909090909,9.772727272727273,0.03804373654545456,0.03804373654545456,0.15217494618181823,0.03804373654545456,0.025595967272727272,0.025595967272727272,0.10238386909090909,0.025595967272727272,228.85713794462816,256.40706833779427,970.5284125648449,242.63210314121122,522.7882516644255,641.0942676646857,2327.7650386582227,581.9412596645557,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Int-12700,Minneapolis,MN,2019.0,2024.0,3,3ST 2x2,3,0,3,3,0,0,3,0,0,3,0,0,0,0,1,2,25.0,25.0,75.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,195.0,964.0,964.0,964.0,236.0,236.0,236.0,0,1,1,1,1,1,6,687.1666666666666,2528.1666666666665,5743.5,1914.5,4666.0,4666.0,13998.0,4666.0,283.5,283.5,850.5,283.5,9.666666666666666,9.666666666666666,29.0,9.666666666666666,0.019689658166666665,0.019689658166666665,0.0590689745,0.01968965816666667,0.018202123166666667,0.018202123166666667,0.0546063695,0.018202123166666667,177.07647631506472,264.93723256672007,706.9509414485048,235.65031381616828,286.94286772608467,286.94286772608467,860.8286031782542,286.94286772608467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Int-12701,Minneapolis,MN,2018.0,2024.0,4,4ST 2x2,4,0,4,4,0,0,4,0,0,4,0,0,0,0,2,0,25.0,25.0,100.0,2.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,153.0,612.0,670.0,670.0,670.0,569.0,569.0,569.0,0,1,1,0,1,1,7,800.7142857142857,7156.428571428572,15914.285714285714,3978.5714285714284,7460.714285714285,7460.714285714285,29842.85714285714,7460.714285714285,2186.285714285714,2186.285714285714,8745.142857142857,2186.285714285714,9.671428571428573,9.671428571428573,38.68571428571429,9.671428571428573,0.025827190999999996,0.025827190999999996,0.10330876399999998,0.025827190999999996,0.017133197714285713,0.017133197714285713,0.06853279085714285,0.017133197714285713,143.6140081416429,248.29511088824515,783.818238059776,195.954559514944,374.3286389269425,374.3286389269425,1497.31455570777,374.3286389269425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Int-12855,Minneapolis,MN,2014.0,2024.0,3,3ST 2x2,3,1,3,3,0,0,3,0,0,1,2,2,0,2,0,0,25.0,30.0,85.0,2.0,5.0,11.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,197.0,197.0,591.0,463.0,463.0,463.0,544.0,544.0,544.0,1,1,1,0,1,1,11,820.7272727272727,10874.818181818182,22570.363636363636,7523.454545454544,8932.454545454546,8932.454545454546,26797.363636363636,8932.454545454546,5875.818181818182,5875.818181818182,17627.454545454544,5875.818181818182,9.772727272727273,9.772727272727273,29.318181818181817,9.772727272727273,0.04076628636363636,0.04076628636363636,0.12229885909090911,0.040766286363636356,0.047944238090909086,0.047944238090909086,0.14383271427272726,0.04794423809090909,232.67867868329384,734.3410595662094,1701.3607978157127,567.1202659385709,568.8149706902469,603.3848374705532,1741.014778851047,580.3382596170156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Int-12864,Minneapolis,MN,2014.0,2024.0,4,4SG 1x2,4,0,2,4,0,0,4,0,2,1,0,0,0,0,3,0,25.0,25.0,100.0,2.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,28.0,873.0,873.0,3492.0,351.0,351.0,351.0,54.0,54.0,54.0,1,1,1,1,1,1,11,4941.909090909091,14749.727272727272,39383.27272727273,9845.818181818182,11266.181818181818,11266.181818181818,45064.72727272727,11266.181818181818,121683.27272727272,121683.27272727272,486733.0909090909,121683.27272727272,9.772727272727273,9.772727272727273,39.09090909090909,9.772727272727273,0.01536112409090909,0.01536112409090909,0.06144449636363636,0.01536112409090909,0.24214671600000004,0.24214671600000004,0.9685868640000002,0.24214671600000004,495.45962161101465,1054.191023982133,3105.872739959847,776.4681849899617,10147.617108383572,12670.024275053653,43204.616368387295,10801.154092096824,6.0,4.0,2.0,2.0,0.0,6.0,0.0,2.0,2.0,4.0,2.0,0.0,2.0,0.0
Int-12871,Minneapolis,MN,2022.0,2024.0,4,4SG 1x2,4,1,2,4,0,0,4,0,2,0,0,0,0,0,2,2,25.0,25.0,100.0,3.0,5.0,15.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,954.0,954.0,3816.0,317.0,317.0,317.0,168.0,168.0,168.0,1,1,1,1,1,1,3,6163.0,9323.666666666666,30973.333333333332,7743.333333333333,12831.333333333334,12831.333333333334,51325.333333333336,12831.333333333334,129692.0,129692.0,518768.0,129692.0,9.266666666666666,9.266666666666666,37.06666666666666,9.266666666666666,0.007039495333333333,0.007039495333333333,0.028157981333333332,0.007039495333333333,0.267819694,0.267819694,1.071278776,0.267819694,785.9069967970723,1582.5653378242766,4736.944669242697,1184.2361673106743,3296.9217599964745,4116.442144589538,14826.727809172027,3706.681952293007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Int-13214,Minneapolis,MN,2022.0,2024.0,3,3ST 2x2,3,0,3,3,0,0,3,0,0,3,0,0,0,0,0,3,25.0,25.0,75.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,210.0,716.0,716.0,716.0,160.0,160.0,160.0,0,1,1,1,1,1,3,1000.0,2747.6666666666665,6495.333333333333,2165.111111111111,4754.333333333333,4754.333333333333,14263.0,4754.333333333333,354.0,354.0,1062.0,354.0,9.266666666666666,9.266666666666666,27.8,9.266666666666666,0.009647454666666666,0.009647454666666666,0.028942363999999998,0.009647454666666666,0.022430445666666663,0.022430445666666663,0.06729133699999999,0.022430445666666663,303.02223353348086,318.02402401564535,939.0702815647716,313.02342718825713,257.09764951707604,257.09764951707604,771.2929485512282,257.09764951707604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Int-13325,Minneapolis,MN,2014.0,2024.0,4,4ST 2x2,4,0,4,4,0,0,4,0,0,4,0,2,0,0,2,0,25.0,30.0,110.0,2.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,168.0,672.0,368.0,368.0,368.0,457.0,457.0,457.0,1,1,1,1,1,1,11,524.8181818181819,9289.09090909091,19627.81818181818,4906.954545454545,7321.0,7321.0,29284.0,7321.0,1810.4545454545455,1810.4545454545455,7241.818181818182,1810.4545454545455,9.772727272727273,9.772727272727273,39.09090909090909,9.772727272727273,0.02815571663636364,0.02815571663636364,0.11262286654545456,0.02815571663636364,0.022281604000000007,0.022281604000000007,0.08912641600000003,0.022281604000000007,161.8261888866584,226.36455991892944,776.3814976111757,194.09537440279394,395.4148547382592,480.55201718464724,1751.933743845813,437.98343596145327,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
Int-13452,Minneapolis,MN,2014.0,2024.0,4,4ST 2x2,4,0,4,4,0,0,4,0,0,4,0,2,0,0,2,0,25.0,30.0,110.0,2.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,211.0,844.0,533.0,533.0,533.0,498.0,498.0,498.0,0,1,1,1,1,1,11,519.0,9289.09090909091,19616.18181818182,4904.045454545455,6824.727272727273,6824.727272727273,27298.909090909092,6824.727272727273,1714.3636363636363,1714.3636363636363,6857.454545454545,1714.3636363636363,9.772727272727273,9.772727272727273,39.09090909090909,9.772727272727273,0.028274065999999997,0.028274065999999997,0.11309626399999999,0.028274065999999997,0.022632969454545456,0.022632969454545456,0.09053187781818182,0.022632969454545456,152.16292431985786,212.800003257646,729.9258551550079,182.48146378875197,371.4734421505248,451.4557554346902,1645.85839517043,411.4645987926075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Int-13498,Minneapolis,MN,2014.0,2024.0,4,4ST 2x2,4,0,4,4,0,0,4,0,0,4,0,2,0,0,2,0,25.0,30.0,110.0,2.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,140.0,560.0,245.0,245.0,245.0,371.0,371.0,371.0,1,1,1,1,1,1,11,973.3636363636364,3369.4545454545455,8685.636363636364,2171.409090909091,5692.727272727273,5692.727272727273,22770.909090909092,5692.727272727273,1184.4545454545455,1184.4545454545455,4737.818181818182,1184.4545454545455,9.772727272727273,9.772727272727273,39.09090909090909,9.772727272727273,0.005539426633000001,0.005539426633000001,0.022157706532000002,0.005539426633000001,0.0034743782909090904,0.0034743782909090904,0.013897513163636362,0.0034743782909090904,90.90864923201998,192.79041528848984,567.3981290410196,141.8495322602549,370.84255161571696,450.689027236466,1643.0631577043657,410.76578942609143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Int-13506,Minneapolis,MN,2019.0,2023.0,3,3ST 2x2,3,0,3,3,0,0,3,0,0,3,0,0,0,0,3,0,25.0,25.0,75.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,113.0,339.0,514.0,514.0,514.0,498.0,498.0,498.0,0,1,1,1,1,1,5,2707.8,7915.0,18537.8,6179.266666666666,4454.8,4454.8,13364.4,4454.8,904.4,904.4,2713.2,904.4,9.82,9.82,29.46,9.82,0.0135693612,0.0135693612,0.0407080836,0.0135693612,0.00020649523999999997,0.00020649523999999997,0.00061948572,0.00020649523999999997,182.34183954937808,192.45591042139273,567.2536603921635,189.08455346405452,290.4484080299071,290.4484080299071,871.3452240897213,290.4484080299071,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Int-13557,Minneapolis,MN,2014.0,2024.0,4,4ST 2x2,4,0,4,4,0,0,4,0,0,4,0,2,0,0,2,0,25.0,30.0,110.0,2.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,245.0,980.0,565.0,565.0,565.0,573.0,573.0,573.0,0,1,1,0,1,1,11,440.90909090909093,9289.09090909091,19460.0,4865.0,6228.545454545455,6228.545454545455,24914.18181818182,6228.545454545455,959.1818181818181,959.1818181818181,3836.7272727272725,959.1818181818181,9.772727272727273,9.772727272727273,39.09090909090909,9.772727272727273,0.025620163272727273,0.025620163272727273,0.10248065309090909,0.025620163272727273,0.021729852090909094,0.021729852090909094,0.08691940836363637,0.021729852090909094,142.43773462669483,201.01557378509997,686.9066168235897,171.72665420589743,342.7759692220765,416.5794013002554,1518.710741044664,379.677685261166,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Int-14583,Minneapolis,MN,2014.0,2024.0,3,3SG 2x2,3,1,3,3,0,0,3,0,0,2,0,2,0,1,2,0,25.0,30.0,85.0,2.0,3.0,7.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,135.0,405.0,225.0,225.0,225.0,336.0,336.0,336.0,1,1,1,1,1,1,11,3177.090909090909,6802.181818181818,16781.454545454544,5593.818181818182,6608.0,6608.0,19824.0,6608.0,683.0909090909091,683.0909090909091,2049.2727272727275,683.0909090909091,9.772727272727273,9.772727272727273,29.318181818181817,9.772727272727273,0.007623017090909092,0.007623017090909092,0.022869051272727273,0.007623017090909092,0.00864661718181818,0.00864661718181818,0.02593985154545455,0.00864661718181818,165.6348420577953,378.6806180888147,749.131811983657,249.71060399455237,400.97896678273395,496.16521896847263,1384.4583294335644,461.48610981118804,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Int-15251,Minneapolis,MN,2021.0,2024.0,3,3SG 2x2,3,0,3,3,0,0,3,0,0,1,0,0,0,0,0,0,25.0,25.0,75.0,2.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.0,328.0,984.0,257.0,257.0,257.0,362.0,362.0,362.0,1,1,1,1,1,1,4,218.25,8380.75,16979.75,5659.916666666667,16490.25,16490.25,49470.75,16490.25,33032.5,33032.5,99097.5,33032.5,9.4,9.4,28.200000000000003,9.4,0.01606195925,0.01606195925,0.04818587775,0.01606195925,0.19385186324999998,0.19385186324999998,0.58155558975,0.19385186325000003,269.1590128428886,435.51609130932354,1140.1911954615357,380.063731820512,785.7262390545238,972.245588285428,2730.2174156253795,910.0724718751266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Int-15267,Minneapolis,MN,2021.0,2024.0,3,3SG 2x2,3,0,3,3,0,0,3,0,0,3,0,0,0,0,0,0,25.0,25.0,75.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444.0,444.0,1332.0,317.0,317.0,317.0,316.0,316.0,316.0,1,1,1,1,1,1,4,546.0,8380.75,17307.5,5769.166666666667,14530.75,14530.75,43592.25,14530.75,57490.5,57490.5,172471.5,57490.5,9.4,9.4,28.200000000000003,9.4,0.018091905999999998,0.018091905999999998,0.054275718,0.018091905999999998,0.21404461375,0.21404461375,0.6421338412500001,0.21404461375,324.3740881738952,370.26091892773115,1064.8959260293575,354.9653086764525,1071.2546328014396,1071.2546328014396,3213.7638984043188,1071.2546328014396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
